p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	1.27979728419436	0.216	0.031	0	CD8T	AC092580.4
0	1.25965817304337	0.147	0.012	0	CD8T	TRGC2
0	1.23941317452935	0.171	0.023	0	CD8T	KLRG1
0	1.2103855773816	0.182	0.018	0	CD8T	SH2D1A
0	1.1431245191504	0.151	0.022	0	CD8T	CXCR3
0	1.098611404325	0.139	0.016	0	CD8T	TIGIT
0	1.07816467944117	0.147	0.021	0	CD8T	CD6
0	0.990631662034677	0.147	0.019	0	CD8T	PYHIN1
0	0.934331457365756	1	0.961	0	CD8T	MALAT1
7.25845861683344e-304	1.13905212134613	0.174	0.03	2.44566504635586e-299	CD8T	CD247
2.32249447978592e-288	1.3631144326565	0.16	0.027	7.82541290019068e-284	CD8T	XCL1
3.85135981583515e-288	1.41383904523542	0.697	0.534	1.29767717634749e-283	CD8T	HLA-E
1.64444249936045e-284	1.0003869027779	0.132	0.019	5.5407845573451e-280	CD8T	BCL11B
3.29127638063296e-281	1.55762486717259	0.403	0.157	1.10896266369047e-276	CD8T	ALOX5AP
6.66095716654805e-270	2.10577788287357	0.221	0.054	2.2443429076967e-265	CD8T	CCL4L2
1.07751390122474e-269	0.983091820650695	0.127	0.018	3.63057533878664e-265	CD8T	ITK
1.86441132277026e-262	1.3191832561081	0.279	0.081	6.28194751094211e-258	CD8T	LTB
4.62848532825556e-256	0.995359715130531	0.16	0.03	1.55952184650243e-251	CD8T	IKZF3
5.0890612468786e-244	1.21836313472958	0.204	0.051	1.71470829652328e-239	CD8T	RUNX3
7.95808807830404e-243	1.24399413281011	0.214	0.056	2.68139819710376e-238	CD8T	PTPN7
1.3278452960348e-241	1.13380842231945	0.209	0.053	4.47404194045964e-237	CD8T	TBC1D10C
4.94359091549502e-235	1.28165218885022	0.253	0.078	1.66569352306689e-230	CD8T	ETS1
2.37707365205083e-234	0.716782855699993	0.106	0.015	8.00931196322006e-230	CD8T	SAMD3
3.60154289652551e-234	1.32579805027436	0.333	0.127	1.21350386355531e-229	CD8T	RAC2
5.72360608061984e-225	1.52708507380076	0.401	0.192	1.92851183280405e-220	CD8T	EVL
1.48439912856573e-218	1.35381634485184	0.308	0.117	5.00153442378938e-214	CD8T	ISG20
1.80013016508138e-218	1.28529499242691	0.192	0.05	6.06535857822521e-214	CD8T	SYTL3
1.47304704575256e-214	1.27000020384871	0.537	0.318	4.96328471595868e-210	CD8T	ARHGDIB
5.64178828670302e-214	0.891917009314706	0.134	0.025	1.90094414532172e-209	CD8T	SIT1
1.56652585961089e-209	1.22038668302738	0.617	0.398	5.27825223137293e-205	CD8T	HBB
6.75959519590371e-209	1.37609328477914	0.648	0.509	2.2775780053078e-204	CD8T	TSC22D3
8.3976681994386e-203	1.23215484845489	0.375	0.167	2.82951032311884e-198	CD8T	CD37
9.53679499320951e-202	1.50568803583646	0.282	0.106	3.21332770501201e-197	CD8T	PIK3IP1
1.87025832921186e-199	1.12958864832797	0.248	0.082	6.30164841444643e-195	CD8T	GIMAP7
4.80015376571868e-199	1.29077419707658	0.293	0.112	1.61736380982125e-194	CD8T	CD48
2.29683715772724e-193	1.1650910369259	0.279	0.103	7.73896311924617e-189	CD8T	CYTIP
1.69084155161149e-190	1.56484609551552	0.205	0.059	5.69712152399976e-186	CD8T	KLRB1
1.60290771296422e-188	1.32023271953762	0.209	0.064	5.40083724806163e-184	CD8T	DUSP2
3.77342597319277e-184	1.32786309059613	0.361	0.164	1.27141814740757e-179	CD8T	ITM2A
8.45847676330976e-184	1.04986955156411	0.154	0.038	2.84999916062959e-179	CD8T	LAG3
2.27147409018054e-182	1.46989071371934	0.253	0.093	7.6535047994543e-178	CD8T	CLEC2D
3.48347871176731e-180	1.42768442175116	0.323	0.142	1.17372331714288e-175	CD8T	CD53
1.09908893219543e-179	0.730424366667085	0.127	0.026	3.70327024813929e-175	CD8T	MATK
1.00180106433926e-175	1.30923564316018	0.171	0.045	3.37546850618471e-171	CD8T	GZMB
4.54625354542724e-173	0.803022588101492	0.106	0.02	1.53181466959625e-168	CD8T	STAT4
5.93328400940033e-167	1.152631124635	0.194	0.061	1.99916071412735e-162	CD8T	LAT
4.75000412079787e-166	1.22737815531188	0.515	0.311	1.60046638846163e-161	CD8T	HBA2
8.44237663194411e-166	0.982570085892469	0.176	0.051	2.84457438236725e-161	CD8T	RHOH
3.02741944611804e-163	0.753385178171303	0.984	0.924	1.02005870817501e-158	CD8T	MT-ND2
9.56669641300392e-163	1.53227812504192	0.351	0.182	3.22340268939754e-158	CD8T	PPP2R5C
6.62509441155869e-160	1.62546807121567	0.354	0.188	2.23225931103059e-155	CD8T	STK4
8.88394578717081e-156	1.38604332925014	0.569	0.463	2.99335669352933e-151	CD8T	ZFP36L2
2.29838752072756e-155	0.960718260900091	0.179	0.055	7.74418691233945e-151	CD8T	TRAF3IP3
3.2002646012683e-155	1.24281621502284	0.258	0.105	1.07829715475134e-150	CD8T	TUBA4A
3.8999324180526e-155	0.906796939450848	0.133	0.033	1.31404322893864e-150	CD8T	PTPN22
1.55899843057465e-153	0.480798824519945	0.992	0.957	5.25288931197823e-149	CD8T	MT-CO1
3.27467706699818e-153	0.75380346740239	0.126	0.03	1.10336969095437e-148	CD8T	SH2D2A
5.12643469113622e-153	1.19468923462135	0.353	0.172	1.72730090483144e-148	CD8T	ITGB2
2.03728858270546e-146	0.481577322283917	0.968	0.977	6.86444015056779e-142	CD8T	RPS27
9.95993553666413e-143	1.70672632176286	0.36	0.206	3.35590067972361e-138	CD8T	LEPROTL1
4.73658893017862e-140	0.761173866632312	0.963	0.891	1.59594627413438e-135	CD8T	MT-ND3
6.44707651976488e-140	0.643797386300124	0.982	0.926	2.17227796256958e-135	CD8T	MT-CYB
2.56263535576349e-138	1.34809990108191	0.25	0.108	8.63454356770951e-134	CD8T	ICAM3
4.87605979036612e-137	0.485194278546803	0.976	0.982	1.64293958576596e-132	CD8T	TMSB4X
2.02933460050106e-134	0.72446426428743	0.104	0.023	6.83764000292826e-130	CD8T	RASGRP1
1.11462034641701e-130	1.04714889446483	0.398	0.214	3.75560179521747e-126	CD8T	RGS1
1.43226605074771e-126	1.44115406473903	0.276	0.134	4.82587723138934e-122	CD8T	HLA-F
2.65687782856111e-125	0.892391804022553	0.166	0.055	8.9520841555538e-121	CD8T	BIN2
3.61820702447278e-125	1.4005872705044	0.22	0.091	1.21911867482586e-120	CD8T	SPOCK2
6.48540100975647e-125	1.22881607452602	0.195	0.074	2.18519101622734e-120	CD8T	ADGRE5
2.1314757525505e-124	1.10507619145205	0.257	0.116	7.18179440064366e-120	CD8T	SLA
5.37008590526213e-124	1.1504017266086	0.213	0.086	1.80939674491902e-119	CD8T	PRDM1
2.16447458850474e-123	0.544364386421135	0.991	0.946	7.29298067850788e-119	CD8T	MT-CO2
2.89340348136488e-123	1.42679868051675	0.377	0.23	9.74903369011082e-119	CD8T	CD44
8.73018434499453e-120	0.655090149670712	0.827	0.892	2.94154831320246e-115	CD8T	RPS29
1.35733205559702e-119	0.827526366376647	0.128	0.037	4.57339462812859e-115	CD8T	TAGAP
5.1980608790249e-119	0.823609169987543	0.593	0.44	1.75143463257865e-114	CD8T	S100A4
2.38482418742425e-116	1.18115207122352	0.225	0.098	8.03542661710726e-112	CD8T	APOBEC3G
4.41663467173656e-116	1.03058925358513	0.252	0.115	1.48814088629492e-111	CD8T	GIMAP4
5.02603426306295e-115	1.14768170094681	0.17	0.062	1.69347198459643e-110	CD8T	AIM1
5.59499071663688e-114	1.4467955761609	0.191	0.075	1.88517617206363e-109	CD8T	RP11-347P5.1
8.95049008158819e-113	0.995922624790967	0.174	0.065	3.01577812809032e-108	CD8T	PARP8
1.70782701415664e-111	1.16819908652368	0.174	0.065	5.75435234149939e-107	CD8T	PTGER4
3.07493702226301e-111	0.934761818062044	0.359	0.204	1.0360692802813e-106	CD8T	GMFG
4.15863514375483e-111	1.35298538814785	0.272	0.14	1.40121052533675e-106	CD8T	FYN
7.12961598580074e-110	1.05734545501164	0.267	0.13	2.4022528102557e-105	CD8T	LCP1
4.25303929247871e-109	1.16299138068106	0.275	0.142	1.43301905920778e-104	CD8T	STK17A
6.03667136602369e-106	0.980128787923627	0.331	0.184	2.03399605006802e-101	CD8T	LSP1
1.42125383903106e-104	1.18284536113426	0.377	0.222	4.78877268523125e-100	CD8T	HBA1
2.95466735847604e-100	0.744261600301533	0.425	0.248	9.95545619764916e-96	CD8T	LAPTM5
7.19126882750158e-98	1.0650093776934	0.189	0.081	2.42302611873838e-93	CD8T	AKNA
2.66014682584352e-97	0.82423023726143	0.143	0.05	8.96309871499716e-93	CD8T	IKZF1
3.68344121213184e-97	0.867156118441636	0.144	0.051	1.2410986820157e-92	CD8T	PRKCH
1.79801810695983e-95	0.921597913224105	0.149	0.055	6.05824220959044e-91	CD8T	ARHGAP15
2.70592985274952e-93	0.811989012417671	0.623	0.547	9.11736004585423e-89	CD8T	CYBA
6.29460451320856e-92	0.95497189613881	0.166	0.067	2.12090404468049e-87	CD8T	IL10RA
6.57380621742329e-92	0.693212156622174	0.101	0.029	2.2149782668986e-87	CD8T	S1PR4
5.17428075502285e-91	0.907362197521403	0.279	0.148	1.7434221575974e-86	CD8T	FYB
5.95038764267644e-91	0.724093446078985	0.109	0.033	2.0049236123234e-86	CD8T	RNF125
1.97596597894133e-90	0.86370158258211	0.615	0.579	6.65781976944491e-86	CD8T	SH3BGRL3
3.0289502984425e-90	0.959001075344736	0.606	0.565	1.02057451355722e-85	CD8T	TXNIP
7.11820623422294e-90	1.20161370344205	0.558	0.545	2.39840840855908e-85	CD8T	SARAF
9.78534683356416e-85	0.775103310499523	0.137	0.051	3.29707476210111e-80	CD8T	SKAP1
3.84553316973932e-80	1.10354358806496	0.209	0.105	1.29571394621197e-75	CD8T	LYAR
1.18279153568846e-79	0.887258070010962	0.125	0.046	3.98529780034871e-75	CD8T	SPN
3.97530108661121e-77	0.327003540057282	0.926	0.934	1.33943794812278e-72	CD8T	ACTB
7.73988280903122e-76	0.921477685747085	0.193	0.092	2.60787611367498e-71	CD8T	SOCS1
1.04744983755214e-75	0.298691043214841	0.919	0.957	3.52927748264817e-71	CD8T	RPLP2
2.03790124674833e-75	1.27077185049582	0.166	0.075	6.86650446079381e-71	CD8T	RP11-138A9.2
1.14507264233322e-68	0.667883759975716	0.106	0.038	3.85820776107755e-64	CD8T	OXNAD1
1.21809537577568e-67	0.998954225640158	0.189	0.096	4.10425055913859e-63	CD8T	EMB
1.79511413867335e-67	0.956228884177152	0.228	0.124	6.04845757884599e-63	CD8T	EVI2B
1.51202036561095e-66	0.66420785431507	0.112	0.042	5.09460141988952e-62	CD8T	MYO1G
1.31492446741648e-65	0.767032470797437	0.596	0.533	4.43050650051308e-61	CD8T	ZFP36
4.56102019423937e-60	0.921401510671949	0.192	0.104	1.53679014424701e-55	CD8T	SEPT1
1.25418676421014e-59	0.693390352887991	0.129	0.056	4.22585688332966e-55	CD8T	DENND2D
1.80042357852157e-58	0.399488250573772	0.995	0.964	6.06634720547059e-54	CD8T	MT-CO3
2.29311819621021e-58	0.77099988811261	0.115	0.048	7.72643245031069e-54	CD8T	ARAP2
5.86380488861636e-57	0.7663134578469	0.121	0.052	1.9757504191704e-52	CD8T	TC2N
1.02540693030695e-56	0.672574978246922	0.101	0.039	3.45500611097623e-52	CD8T	ARHGAP9
1.92595544112838e-55	0.769686161553869	0.586	0.623	6.48931426333798e-51	CD8T	MYL12A
3.24922859638458e-55	1.1178567273108	0.448	0.397	1.09479508326582e-50	CD8T	ID2
5.359908875914e-55	0.921666866643343	0.355	0.272	1.80596769665046e-50	CD8T	RARRES3
1.16168706172467e-54	0.526163794748411	0.743	0.82	3.91418838577509e-50	CD8T	RPS26
4.22554761036787e-53	1.12047877653552	0.418	0.36	1.42375601183735e-48	CD8T	FXYD5
5.98520505697282e-53	1.01735554587857	0.184	0.101	2.01665499189642e-48	CD8T	EVI2A
1.28076389173762e-52	0.697871897629422	0.133	0.062	4.31540585682074e-48	CD8T	ARHGAP30
2.16579128745942e-51	0.707038492497757	0.121	0.054	7.29741716396578e-47	CD8T	HMHA1
6.98382155461597e-51	1.18783978146833	0.198	0.112	2.35312883461231e-46	CD8T	GPR183
3.21665999467013e-46	0.727439908003624	0.107	0.048	1.08382141860415e-41	CD8T	RP11-51J9.5
1.3421379246191e-45	0.951745379963691	0.338	0.268	4.52219952321159e-41	CD8T	PSMB9
5.69989136030863e-45	0.55395249563239	0.701	0.701	1.92052139494239e-40	CD8T	JUNB
1.86036811900478e-44	0.922000919162003	0.24	0.161	6.26832434017471e-40	CD8T	LIMD2
7.95581794243262e-44	0.996798783346181	0.151	0.083	2.68063329752325e-39	CD8T	CNOT6L
1.23940126873446e-43	0.78717432376479	0.107	0.049	4.1760386348739e-39	CD8T	SEMA4D
1.85029232787292e-43	0.975883036687611	0.192	0.118	6.23437496953502e-39	CD8T	ARHGEF1
4.95781016348534e-43	0.345861959375674	0.976	0.912	1.67048455648475e-38	CD8T	MT-ATP6
9.13982797308771e-43	0.801939864257017	0.145	0.077	3.07957363725217e-38	CD8T	DOCK8
1.01802703057135e-42	0.63145732382704	0.611	0.677	3.43014027680711e-38	CD8T	DDX5
1.26916410276987e-41	0.812260796447692	0.128	0.064	4.27632152787279e-37	CD8T	JAML
3.59364744715631e-41	0.776218017497691	0.261	0.182	1.21084357084485e-36	CD8T	GPSM3
7.28868837201489e-41	0.582376317474422	0.179	0.101	2.4558506600667e-36	CD8T	HOPX
3.15484894930237e-37	0.886286017572047	0.212	0.142	1.06299480497794e-32	CD8T	WIPF1
7.06939895221509e-35	0.252968150498942	0.101	0.222	2.38196328295935e-30	CD8T	SUMF2
7.18487887408215e-35	0.282114667396234	0.112	0.239	2.42087308783324e-30	CD8T	SLC3A2
4.28730370042274e-33	0.276096025408386	0.197	0.364	1.44456410882044e-28	CD8T	HSPA5
2.70323679932447e-32	0.267968484705655	0.124	0.252	9.10828607164389e-28	CD8T	ATF6B
3.13953945629418e-32	0.588134591875341	0.115	0.062	1.05783642440376e-27	CD8T	RASSF5
4.143307084082e-32	0.727773663897781	0.141	0.082	1.39604588891059e-27	CD8T	WAS
5.50102519048305e-32	0.256038754641219	0.134	0.268	1.85351542768136e-27	CD8T	TECR
2.19475807099474e-31	0.344530180951513	0.223	0.407	7.39501784440969e-27	CD8T	SEP15
5.24601825350487e-31	0.296843532973343	0.18	0.338	1.76759339033593e-26	CD8T	TRAM1
1.16654067594311e-30	0.26471348375364	0.109	0.225	3.93054215352272e-26	CD8T	MACF1
4.73958160280089e-30	0.269728764952903	0.192	0.354	1.59695462524773e-25	CD8T	SRRM1
1.13739955003026e-29	0.26599313284029	0.097	0.204	3.83235404387195e-25	CD8T	IFRD1
2.04765671346239e-29	0.98354641748619	0.157	0.1	6.89937453034016e-25	CD8T	RP11-138A9.1
3.3310468512143e-29	0.513177409157076	0.631	0.706	1.12236292604815e-24	CD8T	PFN1
9.49424632837366e-29	0.283354779909158	0.159	0.299	3.19899135788222e-24	CD8T	SF3B1
1.57265614686292e-28	0.274147890277643	0.107	0.218	5.29890762123993e-24	CD8T	ERP44
1.89192940470264e-28	0.329541202292041	0.224	0.4	6.37466693620506e-24	CD8T	SPCS2
2.01931785484232e-28	0.829949279010268	0.2	0.142	6.80388958010572e-24	CD8T	CDC42SE2
2.31326109428818e-28	0.27769011262471	0.214	0.383	7.79430193109459e-24	CD8T	TMEM50A
3.1020273750287e-28	0.286222850505769	0.12	0.235	1.04519710374217e-23	CD8T	CTSA
3.80534926512929e-28	0.311139354223267	0.169	0.313	1.28217438139266e-23	CD8T	GPBP1
4.23066500030711e-28	0.284545371863269	0.14	0.268	1.42548026520348e-23	CD8T	ARID4B
6.15990755201188e-28	0.925702429025872	0.219	0.163	2.07551925057488e-23	CD8T	FNBP1
6.21074123243841e-28	0.519441930819334	0.109	0.059	2.0926471508578e-23	CD8T	GIMAP1
1.16300370178231e-27	0.778315947999758	0.113	0.063	3.91862467278533e-23	CD8T	DUSP4
1.03788544035484e-26	0.730223998536029	0.143	0.09	3.4970512027316e-22	CD8T	PIP4K2A
4.34313545186239e-26	0.268508020305048	0.269	0.456	1.46337605915051e-21	CD8T	PDIA3
9.68148433394752e-26	0.682065229392736	0.114	0.066	3.26207933148028e-21	CD8T	PDE4B
1.19949348616858e-25	0.259025151292694	0.071	0.156	4.04157335229642e-21	CD8T	SPPL2A
2.3164125963935e-25	0.999966539548774	0.232	0.182	7.80492060228827e-21	CD8T	KIAA1551
2.41198990825832e-25	0.287635172962466	0.139	0.259	8.12695879688558e-21	CD8T	IQGAP1
3.00417074610728e-25	0.30300953289382	0.115	0.222	1.01222529119339e-20	CD8T	EMC7
8.79325740837693e-25	0.261349791515706	0.169	0.305	2.96280015117852e-20	CD8T	PRMT2
1.27278220319088e-24	0.615570284633637	0.653	0.713	4.28851235543134e-20	CD8T	MT-ND5
2.97720352108894e-24	0.98820419553119	0.226	0.175	1.00313895439571e-19	CD8T	IRF1
7.92916950296121e-24	0.325353469697986	0.199	0.349	2.67165437232775e-19	CD8T	SF1
1.13286607291075e-23	0.300272888376665	0.117	0.222	3.81707894606548e-19	CD8T	EPC1
2.75895287847758e-23	0.265060185918879	0.33	0.544	9.29601582874237e-19	CD8T	TMBIM6
6.03913578688351e-23	0.267889800794677	0.151	0.271	2.03482641203253e-18	CD8T	ORMDL1
1.45493495581528e-22	0.70232994103315	0.156	0.105	4.90225784012399e-18	CD8T	MYO1F
1.62754830118248e-22	0.611128464322897	0.119	0.072	5.48386124600426e-18	CD8T	GPR65
1.97891815705514e-22	0.560533539868358	0.108	0.064	6.66776683838159e-18	CD8T	IL16
1.99037664938862e-22	0.864264044470737	0.138	0.09	6.70637508245002e-18	CD8T	TMEM2
3.11627884334718e-22	0.377659925596957	0.185	0.323	1.0499989934774e-17	CD8T	ATRX
6.3233190251784e-22	0.285918298989974	0.103	0.196	2.13057911234361e-17	CD8T	SURF4
1.22460670060243e-21	0.392037288411195	0.156	0.278	4.12618981700983e-17	CD8T	NCOR1
1.33403553506264e-21	0.323296731566193	0.139	0.249	4.49489933184004e-17	CD8T	YPEL5
1.62485141230271e-21	0.295823583955097	0.107	0.201	5.47477434861274e-17	CD8T	TMX4
3.78496043945366e-21	0.340605904149839	0.111	0.207	1.27530457046952e-16	CD8T	TEX264
4.71007046923781e-21	0.28453192183714	0.118	0.214	1.58701114390499e-16	CD8T	REL
1.46155916661231e-20	0.279686786170782	0.069	0.142	4.92457745598351e-16	CD8T	ARL6IP6
4.13211047013165e-20	0.287004542992102	0.111	0.203	1.39227330180616e-15	CD8T	ODF2L
4.41235813540199e-20	0.272244126194169	0.096	0.181	1.48669995014235e-15	CD8T	WNK1
4.67494197318727e-20	0.303566023589845	0.101	0.189	1.57517494844572e-15	CD8T	GPATCH8
5.21644847209811e-20	0.370588527676782	0.175	0.301	1.75763014818874e-15	CD8T	TNRC6B
6.73539194400007e-20	0.262783008958342	0.295	0.488	2.26942296161138e-15	CD8T	RBM39
7.5733696194663e-20	0.931906207787467	0.145	0.1	2.55177115958297e-15	CD8T	RORA
1.22081958744358e-19	0.259919953672328	0.087	0.166	4.11342951793239e-15	CD8T	ZMYM2
1.3936271951689e-19	0.884180266033024	0.275	0.24	4.69568747140208e-15	CD8T	CLEC2B
2.33483502486639e-19	0.822663919371939	0.17	0.127	7.86699313278481e-15	CD8T	SLFN5
2.53425802428056e-19	0.322611166390556	0.084	0.161	8.53892898701093e-15	CD8T	ANKRD28
2.55822159563409e-19	0.316251167171495	0.112	0.202	8.61967184432951e-15	CD8T	PSMA3-AS1
3.72124287433288e-19	0.252299561331059	0.086	0.164	1.25383557407772e-14	CD8T	STT3B
4.681173514385e-19	0.308923816124428	0.119	0.213	1.57727460393688e-14	CD8T	TMEM243
1.37940482164482e-18	0.307857475984442	0.106	0.191	4.64776660605005e-14	CD8T	MYCBP2
1.58090597926566e-18	0.281377253336571	0.075	0.147	5.32670460653772e-14	CD8T	TMF1
2.9898430159822e-18	0.357070625706019	0.174	0.292	1.00739770580504e-13	CD8T	NKTR
3.00057377511007e-18	0.285684216590836	0.146	0.246	1.01101332778559e-13	CD8T	CREM
3.63460917859472e-18	0.251962130130259	0.071	0.139	1.22464521663571e-13	CD8T	GPR108
4.27885402228988e-18	0.290436817057841	0.104	0.188	1.44171707427035e-13	CD8T	SEC11C
5.95621337704091e-18	0.397850658628274	0.071	0.139	2.00688653526016e-13	CD8T	SLC25A26
5.98523744458098e-18	0.406964067804646	0.076	0.147	2.01666590457711e-13	CD8T	KRR1
6.15696608669713e-18	0.304900613241583	0.089	0.165	2.07452815325173e-13	CD8T	TMX1
6.568564877278e-18	0.307848329752435	0.182	0.303	2.21321224975005e-13	CD8T	MPHOSPH8
6.67127406380674e-18	0.484715241801823	0.101	0.062	2.24781908305904e-13	CD8T	DOK2
9.42193724420506e-18	0.290538603237608	0.168	0.28	3.17462753506245e-13	CD8T	GABPB1-AS1
1.23659474577022e-17	0.89192382838172	0.172	0.13	4.16658233639817e-13	CD8T	TAP1
1.79477853360363e-17	0.700406896060614	0.116	0.077	6.04732679112406e-13	CD8T	CASP8
1.93868170080292e-17	0.929209225178994	0.241	0.208	6.53219412268537e-13	CD8T	ELF1
2.93694276015817e-17	0.252527458659349	0.109	0.192	9.89573493607694e-13	CD8T	GSDMD
3.3378394125499e-17	0.255925352547591	0.09	0.165	1.12465161166456e-12	CD8T	KMT2A
4.09582286085463e-17	0.328030953418958	0.117	0.204	1.38004655473636e-12	CD8T	DDX6
4.41011023238728e-17	0.356304202992873	0.265	0.429	1.48594254170057e-12	CD8T	ERP29
1.06060833510193e-16	0.514504041666899	0.111	0.072	3.57361372429246e-12	CD8T	LCP2
1.44010405055861e-16	0.333385280774602	0.112	0.195	4.85228658795217e-12	CD8T	MFSD10
2.13883304282179e-16	0.346989119138546	0.126	0.216	7.20658405448373e-12	CD8T	GGNBP2
2.44090450847394e-16	0.598169275560341	0.125	0.086	8.22438365085208e-12	CD8T	RHOF
2.47259202619581e-16	0.343189968182514	0.094	0.169	8.33115157306415e-12	CD8T	SNRNP200
2.70284753559318e-16	0.528057356190272	0.11	0.072	9.10697448642765e-12	CD8T	FERMT3
2.85496894391468e-16	0.311152409866094	0.091	0.163	9.61953235962612e-12	CD8T	DERL1
2.9055523227409e-16	0.289084882024216	0.126	0.215	9.7899679962432e-12	CD8T	SHISA5
2.94832907692011e-16	0.967456938100282	0.201	0.165	9.93409999177460e-12	CD8T	CHST12
4.34057434480232e-16	0.266476708618708	0.083	0.152	1.46251311973769e-11	CD8T	UBAC2
7.15348348573276e-16	0.312710512322338	0.108	0.187	2.4102947256828e-11	CD8T	NR3C1
8.03309992954961e-16	0.475939906835835	0.25	0.401	2.70667269026244e-11	CD8T	MT-ND4L
1.03343658413624e-15	0.345102548693757	0.63	0.734	3.48206122658864e-11	CD8T	CFL1
1.51619580171618e-15	0.274266250203407	0.061	0.119	5.10867013430249e-11	CD8T	PLK3
1.60961519059771e-15	0.426898447076569	0.201	0.326	5.42343742319991e-11	CD8T	REEP5
1.87603043706546e-15	0.253803027349871	0.091	0.16	6.32109695464836e-11	CD8T	TAOK3
2.12463594589216e-15	0.582710427617593	0.104	0.068	7.15874835608904e-11	CD8T	INPP5D
2.43152104904435e-15	0.361917458546236	0.099	0.173	8.19276702265002e-11	CD8T	CLDND1
2.93359841881376e-15	0.280645927466147	0.166	0.269	9.88446651235109e-11	CD8T	CAPZA1
3.12386067764992e-15	0.322982691064672	0.157	0.258	1.05255361672736e-10	CD8T	PTP4A2
3.46112013818242e-15	0.254604030964999	0.072	0.133	1.16618981935918e-10	CD8T	TMUB1
7.67227976746186e-15	0.358160586256195	0.214	0.344	2.5850979448486e-10	CD8T	DAZAP2
8.72497376140004e-15	0.278841645980219	0.092	0.161	2.93979265916613e-10	CD8T	C17orf62
1.06599106087511e-14	0.262537587044074	0.081	0.145	3.5917502805126e-10	CD8T	NABP1
1.51936779837878e-14	0.491947711176462	0.105	0.07	5.11935785985745e-10	CD8T	APBB1IP
2.72154420244164e-14	0.533929153933457	0.167	0.127	9.16997103570685e-10	CD8T	HCLS1
5.38970771137762e-14	0.755247197902242	0.172	0.137	1.81600811627158e-09	CD8T	SEPT6
6.63569435331104e-14	0.256286869564047	0.083	0.146	2.23583085540462e-09	CD8T	MLLT6
7.94463902555668e-14	0.352591988649789	0.091	0.157	2.67686667327107e-09	CD8T	ELOVL5
1.28756966742963e-13	0.296404933925669	0.103	0.17	4.33833723743739e-09	CD8T	IGLC2
1.32085992225953e-13	0.462131734057902	0.15	0.239	4.45050542206126e-09	CD8T	IFNGR1
1.83873643965391e-13	0.31179982441951	0.107	0.179	6.19543855976987e-09	CD8T	DNAJC1
3.36300215266652e-13	0.794250978309277	0.207	0.173	1.13312994531946e-08	CD8T	TNFAIP3
4.14266441593064e-13	0.408802601480469	0.159	0.255	1.39582934830367e-08	CD8T	GCC2
